1 - Interventions on Body Systems and Functions	07 - Interventions on the Respiratory System and Voice and Speech	"JZ - Respiratory system and voice and speech, unspecified"	JZZ.DB.AC	Oral administration of pharmaceutical for respiratory system		Aerosol therapy; Mist therapy; Respiratory medication administered by nebuliser; 			
1 - Interventions on Body Systems and Functions	07 - Interventions on the Respiratory System and Voice and Speech	"JZ - Respiratory system and voice and speech, unspecified"	JZZ.DL.AC	Other intubation of respiratory tract					endoscopic insertion or replacement of bronchial device or substance (JBB DN AD)
1 - Interventions on Body Systems and Functions	07 - Interventions on the Respiratory System and Voice and Speech	"JZ - Respiratory system and voice and speech, unspecified"	JZZ.JA.AC	Other lavage of bronchus and trachea					diagnostic bronchoalveolar lavage (BAL) (JBB.AD.AD); whole lung lavage (JBF.JA.AD)
1 - Interventions on Body Systems and Functions	07 - Interventions on the Respiratory System and Voice and Speech	"JZ - Respiratory system and voice and speech, unspecified"	JZZ.JB.AC	"Suctioning of airways, not elsewhere classfied"		Aspiration of airway; Closed suctioning of artificial airway; Nasotracheal suctioniong; 			Nasopharyngeal suctioning (JAM JB AC); Oropharyngeal suctioning (KAR JB AC)
1 - Interventions on Body Systems and Functions	07 - Interventions on the Respiratory System and Voice and Speech	"JZ - Respiratory system and voice and speech, unspecified"	JZZ.ZY.ZZ	"Other interventions on respiratory system, not elsewhere classified"		"Other diagnostic; therapeutic; managing; preventing; interventions on respiratory system, not elsewhere classified; "			
1 - Interventions on Body Systems and Functions	07 - Interventions on the Respiratory System and Voice and Speech	"JZ - Respiratory system and voice and speech, unspecified"	JZZ.ZZ.ZZ	Unspecified interventions on respiratory system		"Unspecified diagnostic; therapeutic, managing; preventing; interventions on respiratory system, NOS; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.AD.AA	Biopsy of lip					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.FB.AA	Division of labial fraenum		Labial fraenotomy; 			labial fraenectomy (KAA JJ AA); lingual fraenotomy (KAB FB AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.GA.AH	Destruction of lip		Ablation of lesion of skin of lip; Debridement of skin of lip; Dermabrasion of skin of lip; Laser therapy of skin of lip; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.JB.AA	Drainage of lip		Aspiration of lip via incision; Drainage of abscess of lip via incision; Drainage of haematoma of lip via incision; 			aspiration biopsy of lip (KAA AD AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.JD.AA	"Removal of foreign body, lip"					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.JD.AE	"Percutaneous removal of foreign body, lip"		"Extraction of (superficial, embedded) foreign body, lip; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.JI.AA	Local excision of lesion of lip		Local excision of tissue of lip; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.JJ.AA	Partial excision of lip		Labial fraenectomy; Vermilionectomy; Wide excision of lesion of lip; 			division of labial fraenum (KAA FB AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.LC.AA	Fixation of lip		Lip lift; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.LK.AA	Increase of lip size		"Augmentation cheiloplasty; Fat graft, lip; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.LL.AA	Reduction of lip size		"Lip shave; Reduction cheiloplasty; Sculpting, lip (without augmentation); "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.MK.AA	Repair of lip		Repair of cleft lip; Suture laceration of lip; Suture of lip; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAA.ML.AA	Reconstruction of lip		"Abbe lip flap, first stage; Attachment of pedicle or flap graft to lip; Estlander flap; Full-thickness skin graft to lip; Gillies fan flap; Karapandzic flap; McGregor flap; Modified Gillies flap; Reconstruction of cleft lip; Skin graft to lip; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.AD.AC	Biopsy of tongue		Wedge biopsy of tongue; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.AD.AE	Percutaneous biopsy of tongue		Closed biopsy of tongue; Needle biopsy of tongue; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.FA.AC	Glossotomy					lingual frenotomy for tongue-tie (KAB FB AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.FB.AC	Lingual fraenotomy		Division of lingual fraenulum; Glossotomy for tongue tie; Incision of fraenulum of tongue; 			labial fraenotomy (KAA FB AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.FC.AC	Release of tongue		"Adhesiolysis of tongue; Frenulectomy, lingual; Lysis of adhesions of tongue; "			frenuloplasty (KAB.MK.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.GA.AC	Destruction of lesion or tissue of tongue					biopsy of tongue (KAB.AD.AC) (KAB.AD.AE); labial frenectomy (KAA.JJ.AA); lingual frenectomy (KAB.JJ.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.JB.AC	Drainage of tongue		Drainage of tongue by incision; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.JD.AC	Removal of foreign body from tongue					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.JI.AC	Local excision of lesion of tongue		Local excision of tissue of tongue; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.JJ.AC	Partial glossectomy		Hemiglossectomy; Lingual frenectomy; Near total glossectomy; 			labial frenectomy (KAA JJ AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.JK.AC	Complete glossectomy		"Glossectomy, NOS; "			near total glossectomy (KAB.JJ.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.JL.AA	Radical glossectomy		"Commando operation; Glossectomy, radical; Glossectomy with radical neck dissection; Glossopharyngectomy; "	"bone graft; fixation devices; resection of adjacent tissue, neoplasm-free margins, then closure of the defect"		
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.LC.AC	Fixation of tongue		Glossopexy; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.MK.AC	Repair of tongue		Fascial sling of tongue; Fusion of tongue (to lip); Glossorrhaphy; Suture of laceration of tongue; Frenuloplasty; 			lysis of adhesions of tongue (KAB FC AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAB.ML.AC	Reconstruction of tongue		Graft of mucosa or skin to tongue; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.AE.AC	Dental examination		Dental check; Periodontal survey; 			"oral examination, NEC (KAZ.AE.AC)"
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.BA.BA	X-ray of teeth		Dental x-ray; Full-mouth x-ray of teeth; Root canal x-ray; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.DB.AC	Application of substance to teeth		Application of concentrated remineralisation agent to teeth; Application of cariostatic agent to teeth; Application of desensitising agent to teeth; Dental bleaching; Fluoride application to teeth; 		removal of plaque if performed (KAE.JG.AC)	
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.DN.AC	Prosthetic dental implant		Endosseous dental implant; Implantation of dental pin; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.JD.AC	Removal of dental foreign body or device		Removal of arch bars; Removal of bridge; Removal of crown; Removal of dental packing; Removal of dental prosthesis; Removal of dental splint; Removal of dental wiring; Removal of orthodontic device NOS; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.JE.AC	Extraction of tooth without incision		Extraction of deciduous tooth; Extraction of other tooth; Extraction of tooth fragment; Extraction of tooth without incision of mucosa; 			that with incision (KAE.JK.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.JG.AC	"Dental scaling, polishing, and debridement"		"Brushing, tooth; Cleaning, dental (dentures, tooth); Control, plaque; Enamel stripping; Flossing, dental; Plaque removal from tooth; Polishing teeth; Scaling of tooth (supra gingival); "			that with gingivectomy (KAG.JJ.AC); that with periodontal flap procedure (KAG.ML.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.JJ.AC	Apicoectomy		Apicectomy; Debridement and filling of apical end of root canal; Pulpectomy of tooth; Removal of residual root; Root canal therapy with apicoectomy; 	periapical curettage		
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.JK.AC	Excision of tooth with incision		Odontectomy; Removal of impacted tooth; Tooth extraction with elevation of mucoperiosteal flap; 	with or without removal of bone		that without incision (KAE.JE.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.KA.AC	Replacement of dental packing					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.KD.AC	Transplantation of tooth or tooth bud					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.LC.AC	Application of dental device		Application of:; arch bars; dental wiring; orthodontic appliance NOS; orthodontic bracket; orthodontic wiring; periodontal splint; Insertion of fixed bridge; Insertion of removable bridge; Splinting of displaced tooth; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.LD.AC	Repositioning of displaced tooth		Implantation of tooth; Reimplantation of tooth; 		splinting of displaced tooth if performed (KAE.LC.AC)	
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.MK.AC	Restoration of tooth		"Adhesive restoration of tooth; Application of crown; Bonding of tooth fragment; Metallic restoration of tooth; Other dental restoration, NEC; Repair of dental arch; Restoration of tooth by filling; Restoration of tooth by inlay; Tooth-coloured restoration; Application of fissure sealant; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.ML.AC	Root canal therapy		Root canal therapy with irrigation; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.SM.AC	Management of external appliance of tooth		Adjustment of:; appliance of teeth; dental wiring; occlusal adjustment device; 			removal of nonorthodontic wiring (KAE JD AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAE.ZY.AC	"Other interventions on teeth, not elsewhere classified"		Dental dietary advice; Dental prophylaxis; Oral Hygiene instruction; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAG.AD.AC	Biopsy of gum		Biopsy of alveolus; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAG.DL.AC	Insertion of internal device of gingiva		"Insertion, framework (subperiosteal intra oral); Insertion, tissue expander, gingiva; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAG.FA.AC	Incision of gum or alveolar bone		Apical alveolotomy; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAG.GA.AC	Destruction of gingiva		Ablation of gingiva; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAG.JB.AC	Drainage of gingiva		Drainage with curettage of abscess of gingiva; Drainage with lancing or scaling of abscess of gingiva; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAG.JD.AC	Removal of foreign body of gingiva		Extraction of foreign body from gum; Removal of cemented subperiosteal intra-oral framework; Removal of membrane; Removal of subperiosteal intra-oral framework; Removal of sutures; Removal of tissue expander; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAG.JI.AC	Local excision of lesion or tissue of gum		Local excision of tissue of gum; 			biopsy of gum (KAG AD AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAG.JJ.AC	Partial excision of gingiva		"Excision of vestibular hyperplasia of gingiva; Excision of periodontal pocket; Exposure of tooth; Gingivectomy; Gingivectomy, internal bevel; Sculpting, gum; "	debridement of tooth and removal of calculus		
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAG.MK.AC	Repair of gum		"Suture of gum; Suture of laceration of gum; Fistulectomy, gingival; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAG.ML.AC	Gingivoplasty		"Extension, gingival ridge; Gingival graft; Gingivoplasty NOS; Gingivoplasty with bone or soft tissue graft; Gingivoplasty; Periodontal flap procedure; Recontouring, gingiva; Vestibuloplasty; "	debridement of tooth and removal of calculus		
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAL.BA.BC	"Computerised tomography of parotid gland, not elsewhere classified"		Transvaginal aspiration of ovary; 			that with IV contrast (KAL.BA.BD)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAL.BA.BD	Computerised tomography of parotid gland with intravenous contrast medium		CT of parotid gland with IV contrast; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAL.GA.BA	Destruction of lesion or tissue of parotid gland by radiotherapy		Radiation to parotid gland; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAL.GA.BJ	Shockwave lithotripsy of parotid gland		ESWL of parotid gland; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAL.JB.AA	Drainage of parotid gland					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAL.JB.AE	Percutaneous drainage of parotid gland					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAL.JE.AA	Extraction of calculus from parotid gland		"Sialolithotomy, parotid gland; Sialolithotomy of Stensen's duct; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAL.JJ.AA	Partial excision of parotid gland		"Lobectomy, parotid; Parotidectomy, subtotal; Sialoadenectomy, parotid, subtotal; Superficial parotidectomy; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAL.JK.AA	Total excision of parotid gland		"Parotidectomy, remainder; Parotidectomy, total; Sialoadenectomy, parotid, total; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAL.JL.AA	Radical excision of parotid gland		Radical parotidectomy with reconstructive flap or graft; 	"bone graft; flap; fixation of mandible; resection of adjacent tissues such as mastoid bone, external auditory meatus, submandibular joint (styloid process, condyle, coronoid process, glenoid fossa, ramus), zygoma, muscle and nerve."		
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAL.LJ.AA	Transposition of parotid gland		"Replantation, Stensen's duct; Repositioning, Stensen's duct; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAL.MK.AA	Repair of parotid gland		Stensen's duct repair; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.AD.AA	Biopsy of salivary gland or duct		Open biopsy of salivary gland or duct; 			percutaneous (needle) biopsy of salivary gland or duct (KAM.AD.AE)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.AD.AE	Percutaneous biopsy of salivary gland or duct		Closed biopsy of salivary gland or duct; Needle biopsy of salivary gland or duct; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.BA.BA	X-ray of salivary gland					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.BA.BB	X-ray of salivary gland with contrast		"Fluoroscopy, salivary glands and ducts, NEC; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.FA.AA	Incision of salivary gland or duct		Meatotomy of salivary gland or duct; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.JB.AA	Drainage of salivary gland		Marsupialisation of salivary gland cyst; 			drainage of parotid gland (KAL JB AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.JB.AE	Percutaneous drainage of salivary gland					percutaneous drainage of parotid gland (KAL JB AE)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.JE.AA	Extraction of calculus from salivary gland or duct					extraction of calculus from parotid gland (KAL JE AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.JE.AD	Endoscopic extraction of calculus from salivary gland or duct		Endoscopic removal of calculus from salivary gland or duct; Sialendoscopy; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.JI.AC	Local excision of lesion or tissue of salivary gland		Local excision of lesion of salivary duct; 			biopsy of salivary gland (KAM.AD.AA); partial sialoadenectomy (KAM.JJ.AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.JJ.AA	Partial excision of salivary gland		Partial sialoadenectomy; 			"biopsy of salivary gland (KAM AD AA), (KAM AD AE); partial excision of parotid gland (KAL JJ AA)"
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.JK.AA	Complete sialoadenectomy		"En bloc excision of salivary gland lesion; Radical sialoadenectomy; Sialoadenectomy, NOS; "			total excision of parotid gland (KAL JK AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.LG.AA	Dilatation of salivary duct		Dilation of salivary duct; Probing of salivary duct; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.LJ.AA	Transposition of duct of major salivary gland					transposition of parotid gland (KAL LJ AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAM.MK.AA	Repair of salivary gland or duct		"Closure of salivary fistula; Fistulisation of salivary gland; Other repair operations on salivary gland or duct, NOS; Suture of laceration of salivary gland; Transplantation of salivary duct opening; "			repair of parotid gland (KAL MK AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.AD.AA	Biopsy of oral pharynx		Biopsy of supraglottic mass; Pharyngeal biopsy NOS; 			biopsy of tonsils (DAA.AD.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.AD.AD	Endoscopic biopsy oral pharynx					biopsy of tonsils (DAA.AD.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.AE.AD	Pharyngoscopy			oral pharynx; tonsil		
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.BA.BA	X-ray of oral pharynx					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.DL.AC	Insertion of oropharyngeal airway					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.FA.AA	Oral pharyngotomy					incision and drainage of retropharyngeal abscess (DAA.JB.AC); removal of foreign body (without incision) (KAR JD AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.FC.AA	Release of oral pharyngeal adhesions		Lysis of oral pharyngeal adhesions; Oral pharyngeal adhesiolysis; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.GA.AA	Destruction of lesion or tissue of oral pharynx					destruction of tonsils (DAA GA AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.JB.AA	Drainage of oral pharynx		Aspiration of the oropharynx via incision; Drainage of abscess of the retropharyngeal region; Drainage of haematoma of the retropharyngeal region; Drainage of pharyngeal bursa; Pharyngotomy for drainage; 			drainage of tonsils and peritonsillar structures (DAA.JB.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.JB.AC	Oropharyngeal suctioning					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.JB.AD	Endoscopic drainage of oral pharynx					drainage of tonsils and peritonsillar structures (DAA.JB.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.JB.AE	Percutaneous drainage of oral pharynx					drainage of tonsils and peritonsillar structures (DAA.JB.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.JD.AA	Removal of foreign body from oropharynx with incision		Pharyngotomy for removal of foreign body; Removal of device from oropharynx; 			removal of foreign body from tonsil (DAA JD AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.JD.AC	Removal of foreign body from oropharynx without incision		"Extraction of (superficial, embedded) foreign object, oropharynx; Removal of foreign object (lodged in) throat; "			removal of foreign body from tonsil without incision (DAA.JD.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.JI.AA	Local excision of lesion of oral pharynx		Local excision of tissue of oral pharynx; 			excision of lesion of tonsil (JAM JJ AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.JJ.AA	Partial oropharyngectomy		"Excision, pharyngeal pouch (with or without cricopharyngeal myotomy); Hypopharyngectomy; Myotomy, cricopharyngeal (for excision pharyngeal tissue); Pharyngeal diverticulectomy; Pharyngectomy NEC; "			excision of lesion of tonsil (DAA.JI.AC); laryngopharyngectomy (JAN.JK.AA); tonsillectomy (DAA.JK.AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.JJ.AD	Endoscopic partial oropharyngectomy					tonsillectomy (DAA JK AC)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.LG.AC	Dilatation of oral pharynx		Dilation of oral pharynx; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.LG.AD	Endoscopic dilatation of oral pharynx		Endoscopic dilation of oral pharynx; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAR.MK.AA	Repair of oral pharynx		"Branchial cleft fistulectomy; Closure of other fistula of oral pharynx; Other repair of oral pharynx, NEC; Pharyngoesophageal fistulectomy; Suture of laceration of oral pharynx; Suture of oral pharynx; "			pharyngoplasty associated with cleft palate repair (KAS.MK.AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAS.AD.AC	Biopsy of soft palate		Biopsy of uvula; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAS.DN.AA	Implantation of device into soft palate					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAS.FA.AA	Incision of palate		Incision of uvula; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAS.GA.AC	Destruction of soft palate		Ablation of uvula; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAS.JB.AC	Drainage of soft palate		Drainage of uvula; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAS.JD.AA	Removal of foreign body from soft palate		Removal of foreign body from uvula; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAS.JI.AA	Local excision of lesion or tissue of soft palate		Local excision of lesion or tissue of uvula; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAS.JJ.AA	Partial excision of soft palate		Partial excision of uvula; 			biopsy of uvula (KAS.AD.AC); uvulectomy (KAS.JK.AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAS.JK.AA	Total excision of uvula		"Uvulectomy, total; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAS.MK.AA	Repair of soft palate		"Correction of cleft palate by push-back operation; Palatorrhaphy, soft palate; Repair of uvula; Revision of cleft palate repair; Secondary attachment of pharyngeal flap; Secondary lengthening of palate; Suture of laceration of palate; Uvulorrhaphy; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAS.ML.AA	Reconstruction of soft palate		Reconstruction of uvula; UPP; UPPP; Uvulopalatopharyngoplasty; Uvulopalatoplasty; Uvulopharyngopalatoplasty; Uvulopharyngoplasty; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAT.AD.AA	Biopsy of bony palate					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAT.DN.AA	Implantation of internal device of hard palate		"Implantation, anchor, hard palate for maxillary obturator; Intraoral osseointegrated dental implant; "			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAT.GA.AA	Destruction of lesion or tissue of bony palate			cautery; cryotherapy		biopsy of bony palate (KAT AD AA)
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAT.JD.AA	Removal of foreign body from hard palate					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAT.JI.AA	Local excision of lesion of bony palate					
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAT.JJ.AA	Partial excision of hard palate		Wide excision of lesion or tissue of bony palate; 			
1 - Interventions on Body Systems and Functions	08 - Interventions on the Digestive System	KA - Mouth and pharynx	KAT.MK.AA	Repair of hard palate		Closure:; cleft of hard palate; fistula of hard palate; oronasal fistula; 			
